sex,race,age,cod,de,ie,te,mx2010,mx2018,pctgap,tdeaths2010,tdeaths2018,cont
1,1,8,4,-.0020595992,-.010778341,-.012837941,.0029953865,.0029517813,1.1118764,2688,3580,.0014300072
1,1,8,5,-.0020595992,-.010778341,-.012837941,.0029953865,.0029517813,1.1118764,2688,3580,.0017109754
1,1,8,6,-.0020595992,-.010778341,-.012837941,.0029953865,.0029517813,1.1118764,2688,3580,-.0010695729
1,1,8,7,-.0020595992,-.010778341,-.012837941,.0029953865,.0029517813,1.1118764,2688,3580,.0038501208
1,1,8,8,-.0020595992,-.010778341,-.012837941,.0029953865,.0029517813,1.1118764,2688,3580,.0015932897
1,1,8,9,-.0020595992,-.010778341,-.012837941,.0029953865,.0029517813,1.1118764,2688,3580,-.0024098975
1,1,8,10,-.0020595992,-.010778341,-.012837941,.0029953865,.0029517813,1.1118764,2688,3580,-.0047653038
1,1,8,11,-.0020595992,-.010778341,-.012837941,.0029953865,.0029517813,1.1118764,2688,3580,.0015741808
1,1,8,12,-.0020595992,-.010778341,-.012837941,.0029953865,.0029517813,1.1118764,2688,3580,-.00027075209
1,1,8,13,-.0020595992,-.010778341,-.012837941,.0029953865,.0029517813,1.1118764,2688,3580,-.0019228852
1,1,8,14,-.0020595992,-.010778341,-.012837941,.0029953865,.0029517813,1.1118764,2688,3580,.0070775701
1,1,9,1,-.044548336,-.15955862,-.20410696,.0079158312,.0069016311,17.677422,3801,5810,-.091371834
1,1,9,2,-.044548336,-.15955862,-.20410696,.0079158312,.0069016311,17.677422,3801,5810,-.091453679
1,1,9,3,-.044548336,-.15955862,-.20410696,.0079158312,.0069016311,17.677422,3801,5810,.00033885532
1,1,9,4,-.044548336,-.15955862,-.20410696,.0079158312,.0069016311,17.677422,3801,5810,.0049400926
1,1,9,5,-.044548336,-.15955862,-.20410696,.0079158312,.0069016311,17.677422,3801,5810,.0067042946
1,1,9,6,-.044548336,-.15955862,-.20410696,.0079158312,.0069016311,17.677422,3801,5810,.00053713168
1,1,9,7,-.044548336,-.15955862,-.20410696,.0079158312,.0069016311,17.677422,3801,5810,-.0048326976
1,1,9,8,-.044548336,-.15955862,-.20410696,.0079158312,.0069016311,17.677422,3801,5810,.0028475462
1,1,9,9,-.044548336,-.15955862,-.20410696,.0079158312,.0069016311,17.677422,3801,5810,-.0025192567
1,1,9,10,-.044548336,-.15955862,-.20410696,.0079158312,.0069016311,17.677422,3801,5810,-.009002653
1,1,9,11,-.044548336,-.15955862,-.20410696,.0079158312,.0069016311,17.677422,3801,5810,-.0002420891
1,1,9,12,-.044548336,-.15955862,-.20410696,.0079158312,.0069016311,17.677422,3801,5810,-.00054924143
1,1,9,13,-.044548336,-.15955862,-.20410696,.0079158312,.0069016311,17.677422,3801,5810,.00053410418
1,1,9,14,-.044548336,-.15955862,-.20410696,.0079158312,.0069016311,17.677422,3801,5810,-.020037517
1,1,10,1,-.093540974,-.21582013,-.3093611,.024640178,.021994963,26.793339,6449,8760,-.14367656
1,1,10,2,-.093540974,-.21582013,-.3093611,.024640178,.021994963,26.793339,6449,8760,-.14608119
1,1,10,3,-.093540974,-.21582013,-.3093611,.024640178,.021994963,26.793339,6449,8760,-.0044407095
1,1,10,4,-.093540974,-.21582013,-.3093611,.024640178,.021994963,26.793339,6449,8760,.01386697
1,1,10,5,-.093540974,-.21582013,-.3093611,.024640178,.021994963,26.793339,6449,8760,-.012318693
1,1,10,6,-.093540974,-.21582013,-.3093611,.024640178,.021994963,26.793339,6449,8760,-.0013405328
1,1,10,7,-.093540974,-.21582013,-.3093611,.024640178,.021994963,26.793339,6449,8760,-.0075056045
1,1,10,8,-.093540974,-.21582013,-.3093611,.024640178,.021994963,26.793339,6449,8760,-.0036893277
1,1,10,9,-.093540974,-.21582013,-.3093611,.024640178,.021994963,26.793339,6449,8760,-.011246494
1,1,10,10,-.093540974,-.21582013,-.3093611,.024640178,.021994963,26.793339,6449,8760,-.0021700943
1,1,10,11,-.093540974,-.21582013,-.3093611,.024640178,.021994963,26.793339,6449,8760,.0010086339
1,1,10,12,-.093540974,-.21582013,-.3093611,.024640178,.021994963,26.793339,6449,8760,-.0020043307
1,1,10,13,-.093540974,-.21582013,-.3093611,.024640178,.021994963,26.793339,6449,8760,-.00003825314
1,1,10,14,-.093540974,-.21582013,-.3093611,.024640178,.021994963,26.793339,6449,8760,.010275111
1,1,11,1,-.65984601,0,-.65984601,.086684562,.080196612,57.148354,7913,14407,-.69456291
1,1,11,2,-.65984601,0,-.65984601,.086684562,.080196612,57.148354,7913,14407,-.099536881
1,1,11,3,-.65984601,0,-.65984601,.086684562,.080196612,57.148354,7913,14407,-.013093103
1,1,11,4,-.65984601,0,-.65984601,.086684562,.080196612,57.148354,7913,14407,.32566559
1,1,11,5,-.65984601,0,-.65984601,.086684562,.080196612,57.148354,7913,14407,-.031732954
1,1,11,6,-.65984601,0,-.65984601,.086684562,.080196612,57.148354,7913,14407,0
