"COD recode (24 causes)"	"Sex (no total)"	"Race-ethnicity"	"Year of death (no total)"	"Age-Adjusted Rate"	"Count"	"Population"
8	1	2	9	64.6	449	1151278
8	1	2	10	67.4	481	1184859
8	1	2	11	74.4	569	1197605
8	1	2	12	72.0	562	1209695
8	1	2	13	68.2	550	1221366
8	1	2	14	68.5	564	1233626
8	1	2	15	64.6	568	1246875
8	1	2	16	76.0	648	1259856
8	1	2	17	66.5	589	1272881
8	1	2	18	65.5	610	1286595
8	1	2	19	65.1	642	1299202
8	1	2	20	68.9	701	1309697
8	1	2	21	61.7	653	1321911
8	1	2	22	66.0	723	1334181
8	1	2	23	64.7	738	1345683
8	1	2	24	60.5	716	1357687
8	1	2	25	62.9	774	1368580
8	1	2	26	62.4	800	1379535
8	1	2	27	59.9	812	1389780
8	1	3	0	59.2	1271	3650991
8	1	3	1	62.8	1474	3863182
8	1	3	2	62.0	1563	4092247
8	1	3	3	63.9	1719	4324878
8	1	3	4	64.3	1840	4536427
8	1	3	5	61.8	1902	4758343
8	1	3	6	60.9	2016	4985897
8	1	3	7	60.4	2102	5223083
8	1	3	8	56.9	2139	5450487
8	1	3	9	60.5	2400	5677326
8	1	3	10	59.3	2520	5937780
8	1	3	11	55.8	2545	6205667
8	1	3	12	56.8	2728	6470226
8	1	3	13	55.9	2834	6726320
8	1	3	14	53.1	2839	6977650
8	1	3	15	56.1	3182	7240511
8	1	3	16	54.5	3257	7506560
8	1	3	17	52.3	3280	7766622
8	1	3	18	53.0	3475	8029028
8	1	3	19	51.9	3571	8278502
8	1	3	20	53.0	3876	8520468
8	1	3	21	52.6	4066	8780295
8	1	3	22	52.7	4296	9045311
8	1	3	23	49.1	4223	9316776
8	1	3	24	50.3	4570	9606709
8	1	3	25	50.2	4838	9910060
8	1	3	26	49.8	5064	10207095
8	1	3	27	48.4	5177	10481571
8	1	4	0	65.5	3909	11068500
8	1	4	1	66.8	4134	11537538
8	1	4	2	67.5	4408	12050181
8	1	4	3	65.5	4396	12611644
8	1	4	4	66.8	4708	13174376
8	1	4	5	66.7	4848	13750322
8	1	4	6	67.8	5144	14375848
8	1	4	7	65.6	5189	15060545
8	1	4	8	66.2	5476	15768303
8	1	4	9	68.6	5890	16499783
8	1	4	10	67.3	6127	17318115
8	1	4	11	67.0	6429	18057155
8	1	4	12	66.8	6694	18797669
8	1	4	13	65.9	6916	19529116
8	1	4	14	63.2	6993	20263650
8	1	4	15	64.5	7524	21033628
8	1	4	16	63.7	7804	21837469
8	1	4	17	61.7	8008	22650892
8	1	4	18	61.8	8351	23468891
8	1	4	19	61.6	8714	24261364
8	1	4	20	61.2	9097	24998341
8	1	4	21	60.9	9455	25592637
8	1	4	22	62.0	10129	26155398
8	1	4	23	60.8	10442	26713442
8	1	4	24	59.8	10764	27281140
8	1	4	25	59.6	11256	27875504
8	1	4	26	60.0	11838	28480314
8	1	4	27	60.2	12455	29050132
9	0	0	0	45.1	29323	91937680
9	0	0	1	44.1	29350	92609093
9	0	0	2	41.8	28605	93320395
9	0	0	3	43.7	30789	93910277
9	0	0	4	42.4	30610	94428126
9	0	0	5	41.6	30841	94916684
9	0	0	6	40.5	30828	95332312
9	0	0	7	41.8	32658	95740849
9	0	0	8	42.6	34058	96111915
9	0	0	9	28.4	23097	96422970
9	0	0	10	28.3	23608	96617582
9	0	0	11	26.3	22388	96859869
9	0	0	12	27.6	23932	97028016
9	0	0	13	26.5	23541	97128604
9	0	0	14	24.1	21905	97367647
9	0	0	15	24.6	22902	97543299
9	0	0	16	21.7	20863	97755266
9	0	0	17	19.7	19359	97939819
9	0	0	18	20.3	20515	98124198
9	0	0	19	19.0	19735	98261250
9	0	0	20	17.6	18656	98409874
9	0	0	21	18.7	20316	98542038
9	0	0	22	17.0	18960	98718563
9	0	0	23	18.5	21059	98831008
9	0	0	24	17.7	20632	98962590
9	0	0	25	17.7	20994	99063996
9	0	0	26	15.6	19033	99135186
9	0	0	27	16.5	20515	99147018
9	0	1	0	53.0	3830	13891135
9	0	1	1	52.2	3776	14188387
9	0	1	2	49.6	3690	14522060
9	0	1	3	52.1	3915	14826879
9	0	1	4	50.3	3809	15115817
9	0	1	5	51.2	3942	15389051
9	0	1	6	52.2	4077	15653096
9	0	1	7	49.6	3919	15930898
9	0	1	8	51.5	4132	16209253
9	0	1	9	34.2	2786	16485737
9	0	1	10	34.6	2880	16730875
9	0	1	11	33.2	2769	16946270
9	0	1	12	32.8	2734	17147052
9	0	1	13	32.8	2860	17320752
9	0	1	14	31.2	2729	17537341
9	0	1	15	29.1	2697	17745794
9	0	1	16	26.4	2449	17969520
9	0	1	17	25.6	2464	18197963
9	0	1	18	25.0	2542	18427803
9	0	1	19	23.0	2463	18648848
9	0	1	20	21.7	2340	18871648
9	0	1	21	21.2	2386	19088229
9	0	1	22	20.4	2371	19311995
9	0	1	23	21.5	2656	19526154
9	0	1	24	20.4	2656	19745302
9	0	1	25	20.5	2728	19967838
9	0	1	26	19.5	2705	20183932
9	0	1	27	18.6	2681	20381447
9	0	2	0	50.1	149	883040
9	0	2	1	49.1	151	906517
9	0	2	2	43.8	150	931854
9	0	2	3	54.5	178	957720
9	0	2	4	43.1	157	982431
9	0	2	5	47.5	169	1006926
9	0	2	6	43.2	174	1034643
9	0	2	7	46.7	182	1060242
9	0	2	8	50.9	193	1087979
9	0	2	9	36.0	144	1117398
9	0	2	10	31.2	145	1151373
9	0	2	11	34.4	152	1163016
9	0	2	12	28.5	127	1173608
9	0	2	13	35.8	180	1183110
9	0	2	14	29.4	135	1194873
9	0	2	15	35.2	170	1206095
9	0	2	16	26.4	132	1217864
9	0	2	17	22.9	144	1229652
9	0	2	18	29.6	174	1241875
9	0	2	19	25.8	184	1252949
9	0	2	20	25.4	168	1262235
9	0	2	21	24.0	170	1273668
9	0	2	22	18.5	139	1285719
9	0	2	23	22.5	176	1297504
9	0	2	24	22.1	186	1308811
9	0	2	25	21.0	181	1319472
9	0	2	26	17.6	176	1328903
9	0	2	27	18.6	186	1337961
9	0	3	0	39.4	444	3498219
9	0	3	1	41.4	502	3695807
9	0	3	2	37.5	503	3905058
9	0	3	3	40.5	585	4112555
9	0	3	4	38.2	595	4301864
9	0	3	5	37.9	618	4498059
9	0	3	6	39.3	696	4703351
9	0	3	7	37.6	722	4910217
9	0	3	8	40.3	801	5110217
9	0	3	9	21.8	462	5342422
9	0	3	10	25.0	584	5603358
9	0	3	11	25.3	616	5839271
9	0	3	12	24.3	622	6066077
9	0	3	13	24.5	673	6280233
9	0	3	14	20.3	590	6494416
9	0	3	15	22.8	712	6715984
9	0	3	16	21.6	710	6939938
9	0	3	17	19.7	693	7155357
9	0	3	18	19.6	751	7375181
9	0	3	19	19.3	798	7582384
9	0	3	20	19.1	816	7788491
9	0	3	21	18.5	843	8024136
9	0	3	22	17.9	876	8269649
9	0	3	23	18.9	993	8523185
9	0	3	24	17.1	990	8792851
9	0	3	25	18.1	1109	9077226
9	0	3	26	16.8	1120	9354072
9	0	3	27	16.4	1155	9608347
9	0	4	0	39.4	1328	11503690
9	0	4	1	34.9	1256	12016431
9	0	4	2	36.9	1347	12567779
9	0	4	3	37.6	1430	13163169
9	0	4	4	34.3	1397	13769241
9	0	4	5	35.2	1434	14404651
9	0	4	6	35.4	1468	15084082
9	0	4	7	37.4	1608	15831320
9	0	4	8	36.7	1657	16610540
9	0	4	9	23.2	1092	17434346
9	0	4	10	25.9	1303	18340219
9	0	4	11	25.4	1308	19083066
9	0	4	12	25.2	1398	19815806
9	0	4	13	23.7	1429	20516198
9	0	4	14	22.1	1403	21233735
9	0	4	15	22.3	1506	21985906
9	0	4	16	20.0	1439	22764677
9	0	4	17	17.9	1360	23542063
9	0	4	18	18.7	1544	24320894
9	0	4	19	18.6	1882	25062023
9	0	4	20	16.9	1565	25744770
9	0	4	21	16.1	1606	26283754
9	0	4	22	14.7	1557	26810357
9	0	4	23	15.7	1816	27336496
9	0	4	24	15.5	1975	27888088
9	0	4	25	13.7	1735	28482243
9	0	4	26	13.2	1877	29086009
9	0	4	27	13.3	1911	29650857
9	1	0	0	28.8	35755	96731399
9	1	0	1	27.7	35389	97360382
9	1	0	2	26.1	34260	97966592
9	1	0	3	28.3	38231	98507395
9	1	0	4	27.5	37928	98980762
9	1	0	5	27.4	38596	99406073
9	1	0	6	27.2	39062	99769751
9	1	0	7	27.9	40868	100120580
9	1	0	8	29.6	44115	100424628
9	1	0	9	20.5	31182	100672409
9	1	0	10	20.5	31526	100804150
9	1	0	11	19.1	29563	100924917
9	1	0	12	20.2	31484	101014192
9	1	0	13	19.8	31075	101100781
9	1	0	14	17.4	27551	101190710
9	1	0	15	18.5	29528	101273565
9	1	0	16	15.8	25555	101378787
9	1	0	17	14.6	23858	101489222
9	1	0	18	15.3	25264	101595571
9	1	0	19	14.2	23015	101669040
9	1	0	20	12.9	21586	101739995
9	1	0	21	13.6	23034	101782730
9	1	0	22	12.5	21499	101837460
9	1	0	23	14.1	24291	101852459
9	1	0	24	13.3	22742	101911721
9	1	0	25	13.8	24247	101928963
9	1	0	26	11.9	20715	101950197
9	1	0	27	12.9	22882	101932079
9	1	1	0	27.4	3152	15548057
9	1	1	1	28.0	3325	15869273
9	1	1	2	25.8	3150	16197909
9	1	1	3	28.3	3538	16517253
9	1	1	4	27.3	3508	16824394
9	1	1	5	28.3	3708	17111005
9	1	1	6	27.8	3725	17389064
9	1	1	7	28.5	3903	17676288
9	1	1	8	29.4	4112	17959419
9	1	1	9	20.9	3008	18236499
9	1	1	10	20.9	3040	18474100
9	1	1	11	19.9	2917	18692119
9	1	1	12	20.8	3069	18902852
9	1	1	13	19.5	2937	19101453
9	1	1	14	19.0	2891	19311650
9	1	1	15	19.4	3019	19524942
9	1	1	16	17.5	2793	19749975
9	1	1	17	16.1	2627	19986736
9	1	1	18	17.0	2854	20223930
9	1	1	19	15.7	2751	20455967
9	1	1	20	14.2	2514	20680566
9	1	1	21	14.8	2712	20890611
9	1	1	22	13.6	2551	21105585
9	1	1	23	14.5	2837	21315020
9	1	1	24	13.9	2806	21531522
9	1	1	25	13.7	2825	21748791
9	1	1	26	13.0	2763	21966099
9	1	1	27	13.2	2874	22167929
9	1	2	0	28.7	132	910103
9	1	2	1	23.2	108	934331
9	1	2	2	21.8	116	960149
9	1	2	3	26.7	136	986818
9	1	2	4	31.6	161	1012383
9	1	2	5	27.8	149	1037279
9	1	2	6	25.4	139	1066240
9	1	2	7	28.7	164	1092903
9	1	2	8	30.8	187	1121363
9	1	2	9	27.7	164	1151278
9	1	2	10	20.8	134	1184859
9	1	2	11	22.9	153	1197605
9	1	2	12	24.4	159	1209695
9	1	2	13	28.9	202	1221366
9	1	2	14	19.8	142	1233626
9	1	2	15	23.7	171	1246875
9	1	2	16	16.5	129	1259856
9	1	2	17	16.8	126	1272881
9	1	2	18	21.8	189	1286595
9	1	2	19	21.6	204	1299202
9	1	2	20	17.2	149	1309697
9	1	2	21	17.9	168	1321911
9	1	2	22	15.8	155	1334181
9	1	2	23	17.2	176	1345683
9	1	2	24	19.2	211	1357687
9	1	2	25	13.2	149	1368580
9	1	2	26	16.4	184	1379535
9	1	2	27	16.5	205	1389780
9	1	3	0	25.4	351	3650991
9	1	3	1	25.7	389	3863182
9	1	3	2	22.1	361	4092247
9	1	3	3	23.3	423	4324878
9	1	3	4	21.2	422	4536427
9	1	3	5	23.3	488	4758343
9	1	3	6	22.1	509	4985897
9	1	3	7	22.1	558	5223083
9	1	3	8	25.3	679	5450487
9	1	3	9	12.8	374	5677326
9	1	3	10	16.0	522	5937780
9	1	3	11	15.7	543	6205667
9	1	3	12	14.3	527	6470226
9	1	3	13	14.4	572	6726320
9	1	3	14	15.1	638	6977650
9	1	3	15	13.2	604	7240511
9	1	3	16	12.6	617	7506560
9	1	3	17	12.0	623	7766622
9	1	3	18	13.2	734	8029028
9	1	3	19	12.4	753	8278502
9	1	3	20	11.2	706	8520468
9	1	3	21	11.6	791	8780295
9	1	3	22	11.4	842	9045311
9	1	3	23	12.7	999	9316776
9	1	3	24	10.4	884	9606709
9	1	3	25	11.6	1052	9910060
9	1	3	26	10.4	1012	10207095
9	1	3	27	10.9	1131	10481571
9	1	4	0	23.3	1126	11068500
9	1	4	1	21.9	1123	11537538
9	1	4	2	20.1	1068	12050181
9	1	4	3	21.9	1253	12611644
9	1	4	4	20.4	1184	13174376
9	1	4	5	20.7	1260	13750322
9	1	4	6	22.6	1422	14375848
9	1	4	7	22.9	1511	15060545
9	1	4	8	24.0	1620	15768303
9	1	4	9	16.3	1154	16499783
9	1	4	10	17.4	1322	17318115
9	1	4	11	18.1	1413	18057155
9	1	4	12	17.5	1426	18797669
9	1	4	13	17.2	1519	19529116
9	1	4	14	16.5	1509	20263650
9	1	4	15	16.2	1579	21033628
9	1	4	16	14.8	1527	21837469
9	1	4	17	12.7	1374	22650892
9	1	4	18	14.0	1632	23468891
9	1	4	19	13.5	1797	24261364
9	1	4	20	11.2	1460	24998341
9	1	4	21	12.0	1650	25592637
9	1	4	22	10.2	1492	26155398
9	1	4	23	11.4	1776	26713442
9	1	4	24	11.2	1900	27281140
9	1	4	25	10.1	1762	27875504
9	1	4	26	9.6	1764	28480314
9	1	4	27	10.0	1940	29050132
10	0	0	0	8.3	6020	91937680
10	0	0	1	8.6	6278	92609093
10	0	0	2	8.2	6219	93320395
10	0	0	3	8.4	6553	93910277
10	0	0	4	8.3	6572	94428126
10	0	0	5	8.1	6543	94916684
10	0	0	6	8.2	6765	95332312
10	0	0	7	8.5	7193	95740849
10	0	0	8	8.8	7620	96111915
10	0	0	9	11.2	9863	96422970
10	0	0	10	11.1	10055	96617582
10	0	0	11	11.6	10668	96859869
10	0	0	12	11.9	11146	97028016
10	0	0	13	11.7	11181	97128604
10	0	0	14	11.5	11188	97367647
10	0	0	15	11.5	11337	97543299
10	0	0	16	11.4	11526	97755266
10	0	0	17	11.3	11653	97939819
10	0	0	18	11.4	12092	98124198
10	0	0	19	11.3	12167	98261250
10	0	0	20	10.9	11962	98409874
10	0	0	21	11.0	12318	98542038
10	0	0	22	10.8	12445	98718563
10	0	0	23	11.3	13364	98831008
10	0	0	24	11.2	13513	98962590
10	0	0	25	11.7	14308	99063996
10	0	0	26	11.7	14619	99135186
10	0	0	27	11.3	14419	99147018
10	0	1	0	19.1	1460	13891135
10	0	1	1	20.6	1611	14188387
10	0	1	2	21.1	1633	14522060
10	0	1	3	21.0	1626	14826879
10	0	1	4	19.9	1628	15115817
10	0	1	5	21.3	1752	15389051
10	0	1	6	21.4	1816	15653096
10	0	1	7	21.8	1857	15930898
10	0	1	8	22.0	1903	16209253
10	0	1	9	29.5	2594	16485737
10	0	1	10	28.4	2559	16730875
10	0	1	11	28.6	2611	16946270
10	0	1	12	29.0	2667	17147052
10	0	1	13	28.8	2747	17320752
10	0	1	14	27.2	2660	17537341
10	0	1	15	27.5	2753	17745794
10	0	1	16	25.5	2688	17969520
10	0	1	17	26.0	2807	18197963
10	0	1	18	25.7	2841	18427803
10	0	1	19	23.8	2721	18648848
10	0	1	20	22.5	2673	18871648
10	0	1	21	21.6	2666	19088229
10	0	1	22	21.0	2676	19311995
10	0	1	23	21.8	2854	19526154
10	0	1	24	21.5	2938	19745302
10	0	1	25	21.6	3060	19967838
10	0	1	26	20.8	3074	20183932
10	0	1	27	20.0	3052	20381447
10	0	2	0	10.4	41	883040
10	0	2	1	12.3	42	906517
10	0	2	2	8.7	32	931854
10	0	2	3	8.0	36	957720
10	0	2	4	7.1	35	982431
10	0	2	5	10.4	46	1006926
10	0	2	6	9.2	40	1034643
10	0	2	7	8.9	38	1060242
10	0	2	8	10.9	50	1087979
10	0	2	9	15.3	81	1117398
10	0	2	10	11.9	71	1151373
10	0	2	11	13.5	81	1163016
10	0	2	12	15.9	94	1173608
10	0	2	13	12.7	89	1183110
10	0	2	14	12.7	83	1194873
10	0	2	15	16.5	101	1206095
10	0	2	16	13.7	94	1217864
10	0	2	17	13.1	101	1229652
10	0	2	18	15.1	115	1241875
10	0	2	19	16.3	121	1252949
10	0	2	20	13.0	103	1262235
10	0	2	21	11.9	104	1273668
10	0	2	22	12.4	108	1285719
10	0	2	23	14.4	134	1297504
10	0	2	24	12.8	118	1308811
10	0	2	25	12.4	130	1319472
10	0	2	26	13.0	128	1328903
10	0	2	27	11.5	130	1337961
10	0	3	0	5.1	75	3498219
10	0	3	1	5.9	91	3695807
10	0	3	2	4.9	83	3905058
10	0	3	3	6.4	110	4112555
10	0	3	4	4.6	89	4301864
10	0	3	5	6.2	118	4498059
10	0	3	6	4.7	106	4703351
10	0	3	7	4.9	111	4910217
10	0	3	8	5.3	134	5110217
10	0	3	9	7.9	199	5342422
10	0	3	10	5.6	156	5603358
10	0	3	11	7.0	213	5839271
10	0	3	12	7.3	226	6066077
10	0	3	13	6.2	208	6280233
10	0	3	14	6.7	243	6494416
10	0	3	15	7.1	249	6715984
10	0	3	16	6.1	248	6939938
10	0	3	17	6.9	296	7155357
10	0	3	18	5.7	262	7375181
10	0	3	19	6.0	285	7582384
10	0	3	20	6.1	289	7788491
10	0	3	21	5.6	296	8024136
10	0	3	22	5.5	303	8269649
10	0	3	23	6.0	363	8523185
10	0	3	24	5.9	378	8792851
10	0	3	25	6.2	418	9077226
10	0	3	26	5.4	393	9354072
10	0	3	27	6.0	460	9608347
10	0	4	0	9.2	386	11503690
10	0	4	1	7.9	345	12016431
10	0	4	2	7.6	337	12567779
10	0	4	3	8.3	372	13163169
10	0	4	4	6.7	322	13769241
10	0	4	5	6.5	335	14404651
10	0	4	6	7.1	356	15084082
10	0	4	7	7.8	425	15831320
10	0	4	8	8.3	463	16610540
10	0	4	9	10.2	605	17434346
10	0	4	10	9.5	625	18340219
10	0	4	11	10.1	684	19083066
10	0	4	12	10.5	744	19815806
10	0	4	13	9.7	720	20516198
10	0	4	14	10.1	801	21233735
10	0	4	15	10.2	838	21985906
10	0	4	16	10.7	932	22764677
10	0	4	17	10.1	943	23542063
10	0	4	18	10.0	973	24320894
10	0	4	19	9.6	1041	25062023
10	0	4	20	9.3	1012	25744770
10	0	4	21	9.0	1048	26283754
10	0	4	22	9.6	1175	26810357
10	0	4	23	9.9	1226	27336496
10	0	4	24	9.6	1319	27888088
10	0	4	25	9.5	1370	28482243
10	0	4	26	9.0	1392	29086009
10	0	4	27	9.3	1473	29650857
10	1	0	0	6.4	7856	96731399
10	1	0	1	6.8	8506	97360382
10	1	0	2	6.6	8509	97966592
10	1	0	3	6.9	9062	98507395
10	1	0	4	6.7	8924	98980762
10	1	0	5	6.8	9175	99406073
10	1	0	6	6.7	9280	99769751
10	1	0	7	7.0	9754	100120580
10	1	0	8	7.3	10303	100424628
10	1	0	9	9.3	13160	100672409
10	1	0	10	9.4	13461	100804150
10	1	0	11	9.6	13721	100924917
10	1	0	12	10.0	14397	101014192
10	1	0	13	10.0	14483	101100781
10	1	0	14	9.5	13852	101190710
10	1	0	15	9.6	14159	101273565
10	1	0	16	9.4	14030	101378787
10	1	0	17	9.5	14203	101489222
10	1	0	18	9.7	14600	101595571
10	1	0	19	9.4	14366	101669040
10	1	0	20	9.1	13988	101739995
10	1	0	21	9.2	14350	101782730
10	1	0	22	8.9	14145	101837460
10	1	0	23	9.4	15067	101852459
10	1	0	24	9.6	15354	101911721
10	1	0	25	9.8	15931	101928963
10	1	0	26	9.4	15389	101950197
10	1	0	27	9.5	15779	101932079
10	1	1	0	14.3	1655	15548057
10	1	1	1	15.3	1830	15869273
10	1	1	2	15.3	1889	16197909
10	1	1	3	15.3	1922	16517253
10	1	1	4	15.2	1949	16824394
10	1	1	5	15.4	2031	17111005
10	1	1	6	15.8	2113	17389064
10	1	1	7	17.1	2350	17676288
10	1	1	8	18.1	2543	17959419
10	1	1	9	22.3	3178	18236499
10	1	1	10	22.7	3304	18474100
10	1	1	11	21.7	3218	18692119
10	1	1	12	22.7	3406	18902852
10	1	1	13	22.3	3393	19101453
10	1	1	14	21.1	3284	19311650
10	1	1	15	21.4	3404	19524942
10	1	1	16	20.7	3357	19749975
10	1	1	17	20.6	3434	19986736
10	1	1	18	20.6	3518	20223930
10	1	1	19	19.4	3409	20455967
10	1	1	20	18.2	3285	20680566
10	1	1	21	17.8	3297	20890611
10	1	1	22	17.0	3241	21105585
10	1	1	23	17.0	3339	21315020
10	1	1	24	16.6	3383	21531522
10	1	1	25	16.8	3515	21748791
10	1	1	26	16.8	3610	21966099
10	1	1	27	15.9	3516	22167929
10	1	2	0	6.8	32	910103
10	1	2	1	9.7	51	934331
10	1	2	2	8.2	43	960149
10	1	2	3	5.9	35	986818
10	1	2	4	5.8	34	1012383
10	1	2	5	9.8	60	1037279
10	1	2	6	6.5	41	1066240
10	1	2	7	8.5	51	1092903
10	1	2	8	10.4	67	1121363
10	1	2	9	12.5	86	1151278
10	1	2	10	12.3	88	1184859
10	1	2	11	8.4	70	1197605
10	1	2	12	12.6	95	1209695
10	1	2	13	17.1	136	1221366
10	1	2	14	11.5	98	1233626
10	1	2	15	13.2	110	1246875
10	1	2	16	11.9	106	1259856
10	1	2	17	14.0	126	1272881
10	1	2	18	13.7	123	1286595
10	1	2	19	16.3	144	1299202
10	1	2	20	13.7	136	1309697
10	1	2	21	14.6	154	1321911
10	1	2	22	13.2	137	1334181
10	1	2	23	13.1	145	1345683
10	1	2	24	13.9	160	1357687
10	1	2	25	13.6	166	1368580
10	1	2	26	13.1	167	1379535
10	1	2	27	12.6	165	1389780
10	1	3	0	4.7	74	3650991
10	1	3	1	3.9	65	3863182
10	1	3	2	4.0	85	4092247
10	1	3	3	4.5	100	4324878
10	1	3	4	3.7	87	4536427
10	1	3	5	3.3	90	4758343
10	1	3	6	3.2	85	4985897
10	1	3	7	4.0	120	5223083
10	1	3	8	4.1	132	5450487
10	1	3	9	5.6	190	5677326
10	1	3	10	4.5	169	5937780
10	1	3	11	4.2	172	6205667
10	1	3	12	4.4	191	6470226
10	1	3	13	5.3	238	6726320
10	1	3	14	5.1	246	6977650
10	1	3	15	4.7	239	7240511
10	1	3	16	5.2	282	7506560
10	1	3	17	4.3	244	7766622
10	1	3	18	4.8	288	8029028
10	1	3	19	4.3	277	8278502
10	1	3	20	4.1	279	8520468
10	1	3	21	4.3	307	8780295
10	1	3	22	4.4	335	9045311
10	1	3	23	4.3	352	9316776
10	1	3	24	4.0	352	9606709
10	1	3	25	4.1	380	9910060
10	1	3	26	4.0	393	10207095
10	1	3	27	4.1	419	10481571
10	1	4	0	6.0	335	11068500
10	1	4	1	5.6	322	11537538
10	1	4	2	4.9	299	12050181
10	1	4	3	5.7	351	12611644
10	1	4	4	4.8	313	13174376
10	1	4	5	5.3	360	13750322
10	1	4	6	5.6	388	14375848
10	1	4	7	5.9	429	15060545
10	1	4	8	5.2	414	15768303
10	1	4	9	7.9	610	16499783
10	1	4	10	7.1	601	17318115
10	1	4	11	8.0	702	18057155
10	1	4	12	8.4	777	18797669
10	1	4	13	8.1	783	19529116
10	1	4	14	8.3	847	20263650
10	1	4	15	7.9	866	21033628
10	1	4	16	7.8	897	21837469
10	1	4	17	7.9	950	22650892
10	1	4	18	8.2	1031	23468891
10	1	4	19	7.7	1036	24261364
10	1	4	20	7.3	1023	24998341
10	1	4	21	7.6	1120	25592637
10	1	4	22	7.3	1129	26155398
10	1	4	23	7.5	1209	26713442
10	1	4	24	7.5	1294	27281140
10	1	4	25	7.3	1322	27875504
10	1	4	26	7.0	1326	28480314
10	1	4	27	7.0	1396	29050132
11	0	0	0	13.3	12496	91937680
11	0	0	1	15.2	14442	92609093
11	0	0	2	16.3	15724	93320395
11	0	0	3	17.1	16701	93910277
11	0	0	4	18.2	17929	94428126
11	0	0	5	17.6	17440	94916684
11	0	0	6	11.0	10967	95332312
11	0	0	7	4.8	4827	95740849
11	0	0	8	3.8	3760	96111915
11	0	0	9	4.0	4043	96422970
11	0	0	10	3.8	3837	96617582
11	0	0	11	3.6	3669	96859869
11	0	0	12	3.5	3582	97028016
11	0	0	13	3.4	3486	97128604
11	0	0	14	3.1	3227	97367647
11	0	0	15	3.0	3095	97543299
11	0	0	16	2.8	2939	97755266
11	0	0	17	2.5	2638	97939819
11	0	0	18	2.3	2471	98124198
11	0	0	19	2.0	2197	98261250
11	0	0	20	1.8	2046	98409874
11	0	0	21	1.6	1822	98542038
11	0	0	22	1.7	1881	98718563
11	0	0	23	1.6	1774	98831008
11	0	0	24	1.5	1750	98962590
11	0	0	25	1.4	1660	99063996
11	0	0	26	1.4	1687	99135186
11	0	0	27	1.2	1461	99147018
11	0	1	0	44.5	5668	13891135
11	0	1	1	55.2	7084	14188387
11	0	1	2	65.0	8552	14522060
11	0	1	3	74.0	9948	14826879
11	0	1	4	87.5	11961	15115817
11	0	1	5	89.8	12515	15389051
11	0	1	6	71.3	10089	15653096
11	0	1	7	41.4	5949	15930898
11	0	1	8	33.8	4904	16209253
11	0	1	9	36.6	5377	16485737
11	0	1	10	35.4	5291	16730875
11	0	1	11	34.2	5225	16946270
11	0	1	12	33.8	5202	17147052
11	0	1	13	31.7	4946	17320752
11	0	1	14	29.4	4692	17537341
11	0	1	15	28.3	4599	17745794
11	0	1	16	26.5	4383	17969520
11	0	1	17	24.6	4125	18197963
11	0	1	18	21.8	3724	18427803
11	0	1	19	20.1	3475	18648848
11	0	1	20	17.0	3000	18871648
11	0	1	21	14.9	2693	19088229
11	0	1	22	13.6	2491	19311995
11	0	1	23	13.0	2428	19526154
11	0	1	24	12.2	2320	19745302
11	0	1	25	11.5	2230	19967838
11	0	1	26	10.5	2072	20183932
11	0	1	27	9.9	1963	20381447
11	0	2	0	3.6	32	883040
11	0	2	1	6.2	54	906517
11	0	2	2	5.0	46	931854
11	0	2	3	8.7	83	957720
11	0	2	4	8.6	81	982431
11	0	2	5	11.5	113	1006926
11	0	2	6	6.4	64	1034643
11	0	2	7	4.0	42	1060242
11	0	2	8	3.8	38	1087979
11	0	2	9	5.0	51	1117398
11	0	2	10	4.0	39	1151373
11	0	2	11	5.1	54	1163016
11	0	2	12	4.1	46	1173608
11	0	2	13	4.3	46	1183110
11	0	2	14	5.5	61	1194873
11	0	2	15	4.6	51	1206095
11	0	2	16	4.0	45	1217864
11	0	2	17	4.5	50	1229652
11	0	2	18	3.9	46	1241875
11	0	2	19	3.7	44	1252949
11	0	2	20	3.7	44	1262235
11	0	2	21	3.1	35	1273668
11	0	2	22	2.4	30	1285719
11	0	2	23	2.9	36	1297504
11	0	2	24	2.3	29	1308811
11	0	2	25	2.8	34	1319472
11	0	2	26	2.1	27	1328903
11	0	2	27	2.2	27	1337961
11	0	3	0	3.9	129	3498219
11	0	3	1	4.3	159	3695807
11	0	3	2	4.3	166	3905058
11	0	3	3	5.0	205	4112555
11	0	3	4	6.5	285	4301864
11	0	3	5	5.7	262	4498059
11	0	3	6	4.1	190	4703351
11	0	3	7	1.6	78	4910217
11	0	3	8	1.3	66	5110217
11	0	3	9	1.3	67	5342422
11	0	3	10	1.0	57	5603358
11	0	3	11	1.1	61	5839271
11	0	3	12	1.4	80	6066077
11	0	3	13	1.1	70	6280233
11	0	3	14	1.1	71	6494416
11	0	3	15	1.0	65	6715984
11	0	3	16	1.0	63	6939938
11	0	3	17	0.8	59	7155357
11	0	3	18	1.0	73	7375181
11	0	3	19	0.6	46	7582384
11	0	3	20	0.6	50	7788491
11	0	3	21	0.7	52	8024136
11	0	3	22	0.6	52	8269649
11	0	3	23	0.6	54	8523185
11	0	3	24	0.5	48	8792851
11	0	3	25	0.7	64	9077226
11	0	3	26	0.7	63	9354072
11	0	3	27	0.6	56	9608347
11	0	4	0	28.3	2863	11503690
11	0	4	1	31.9	3348	12016431
11	0	4	2	35.1	3813	12567779
11	0	4	3	35.1	4043	13163169
